geoname,code,geofips,description,year,dollars
Michigan,MI, 26000,Personal consumption expenditures,2013,340166.0
Michigan,MI, 26000,Goods,2013,109543.6
Michigan,MI, 26000,Durable goods,2013,34106.3
Michigan,MI, 26000,Motor vehicles and parts,2013,10368.2
Michigan,MI, 26000,Furnishings and durable household equipment,2013,7281.6
Michigan,MI, 26000,Recreational goods and vehicles,2013,9398.0
Michigan,MI, 26000,Other durable goods,2013,7058.6
Michigan,MI, 26000,Nondurable goods,2013,75437.2
Michigan,MI, 26000,Food and beverages purchased for off-premises consumption,2013,25989.0
Michigan,MI, 26000,Clothing and footwear,2013,9192.5
Michigan,MI, 26000,Gasoline and other energy goods,2013,13279.1
Michigan,MI, 26000,Other nondurable goods,2013,26976.6
Michigan,MI, 26000,Services,2013,230622.5
Michigan,MI, 26000,Household consumption expenditures (for services),2013,211773.0
Michigan,MI, 26000,Housing and utilities,2013,59933.9
Michigan,MI, 26000,Health care,2013,58262.6
Michigan,MI, 26000,Transportation services,2013,14613.9
Michigan,MI, 26000,Recreation services,2013,14595.6
Michigan,MI, 26000,Food services and accommodations,2013,19163.9
Michigan,MI, 26000,Financial services and insurance,2013,22693.9
Michigan,MI, 26000,Other services,2013,22509.2
Michigan,MI, 26000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2013,18849.5
Michigan,MI, 26000,Gross output of nonprofit institutions,2013,49910.1
Michigan,MI, 26000,Less: Receipts from sales of goods and services by nonprofit institutions,2013,31060.5
Michigan,MI, 26000,Personal consumption expenditures,2014,353438.2
Michigan,MI, 26000,Goods,2014,113672.8
Michigan,MI, 26000,Durable goods,2014,36092.1
Michigan,MI, 26000,Motor vehicles and parts,2014,11537.3
Michigan,MI, 26000,Furnishings and durable household equipment,2014,7531.7
Michigan,MI, 26000,Recreational goods and vehicles,2014,9671.3
Michigan,MI, 26000,Other durable goods,2014,7351.8
Michigan,MI, 26000,Nondurable goods,2014,77580.7
Michigan,MI, 26000,Food and beverages purchased for off-premises consumption,2014,26945.1
Michigan,MI, 26000,Clothing and footwear,2014,9357.4
Michigan,MI, 26000,Gasoline and other energy goods,2014,12742.4
Michigan,MI, 26000,Other nondurable goods,2014,28535.9
Michigan,MI, 26000,Services,2014,239765.4
Michigan,MI, 26000,Household consumption expenditures (for services),2014,220443.9
Michigan,MI, 26000,Housing and utilities,2014,61355.7
Michigan,MI, 26000,Health care,2014,60032.1
Michigan,MI, 26000,Transportation services,2014,15951.7
Michigan,MI, 26000,Recreation services,2014,15300.7
Michigan,MI, 26000,Food services and accommodations,2014,20024.5
Michigan,MI, 26000,Financial services and insurance,2014,24472.2
Michigan,MI, 26000,Other services,2014,23307.1
Michigan,MI, 26000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2014,19321.5
Michigan,MI, 26000,Gross output of nonprofit institutions,2014,51445.6
Michigan,MI, 26000,Less: Receipts from sales of goods and services by nonprofit institutions,2014,32124.2
Michigan,MI, 26000,Personal consumption expenditures,2015,365199.3
Michigan,MI, 26000,Goods,2015,115836.8
Michigan,MI, 26000,Durable goods,2015,38151.5
Michigan,MI, 26000,Motor vehicles and parts,2015,12366.5
Michigan,MI, 26000,Furnishings and durable household equipment,2015,8130.9
Michigan,MI, 26000,Recreational goods and vehicles,2015,9856.7
Michigan,MI, 26000,Other durable goods,2015,7797.4
Michigan,MI, 26000,Nondurable goods,2015,77685.4
Michigan,MI, 26000,Food and beverages purchased for off-premises consumption,2015,27634.9
Michigan,MI, 26000,Clothing and footwear,2015,9467.4
Michigan,MI, 26000,Gasoline and other energy goods,2015,9795.2
Michigan,MI, 26000,Other nondurable goods,2015,30787.8
Michigan,MI, 26000,Services,2015,249362.4
Michigan,MI, 26000,Household consumption expenditures (for services),2015,229746.3
Michigan,MI, 26000,Housing and utilities,2015,62474.7
Michigan,MI, 26000,Health care,2015,63683.4
Michigan,MI, 26000,Transportation services,2015,16441.9
Michigan,MI, 26000,Recreation services,2015,15915.4
Michigan,MI, 26000,Food services and accommodations,2015,21441.8
Michigan,MI, 26000,Financial services and insurance,2015,25846.3
Michigan,MI, 26000,Other services,2015,23942.7
Michigan,MI, 26000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2015,19616.1
Michigan,MI, 26000,Gross output of nonprofit institutions,2015,53290.3
Michigan,MI, 26000,Less: Receipts from sales of goods and services by nonprofit institutions,2015,33674.1
Michigan,MI, 26000,Personal consumption expenditures,2016,377298.1
Michigan,MI, 26000,Goods,2016,118511.8
Michigan,MI, 26000,Durable goods,2016,39957.4
Michigan,MI, 26000,Motor vehicles and parts,2016,12923.2
Michigan,MI, 26000,Furnishings and durable household equipment,2016,8761.7
Michigan,MI, 26000,Recreational goods and vehicles,2016,10379.9
Michigan,MI, 26000,Other durable goods,2016,7892.6
Michigan,MI, 26000,Nondurable goods,2016,78554.4
Michigan,MI, 26000,Food and beverages purchased for off-premises consumption,2016,28592.2
Michigan,MI, 26000,Clothing and footwear,2016,9612.1
Michigan,MI, 26000,Gasoline and other energy goods,2016,8705.8
Michigan,MI, 26000,Other nondurable goods,2016,31644.3
Michigan,MI, 26000,Services,2016,258786.3
Michigan,MI, 26000,Household consumption expenditures (for services),2016,238038.2
Michigan,MI, 26000,Housing and utilities,2016,64404.0
Michigan,MI, 26000,Health care,2016,66547.0
Michigan,MI, 26000,Transportation services,2016,17645.1
Michigan,MI, 26000,Recreation services,2016,16846.1
Michigan,MI, 26000,Food services and accommodations,2016,22336.9
Michigan,MI, 26000,Financial services and insurance,2016,25608.3
Michigan,MI, 26000,Other services,2016,24650.8
Michigan,MI, 26000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2016,20748.1
Michigan,MI, 26000,Gross output of nonprofit institutions,2016,55690.3
Michigan,MI, 26000,Less: Receipts from sales of goods and services by nonprofit institutions,2016,34942.2
Michigan,MI, 26000,Personal consumption expenditures,2017,390668.8
Michigan,MI, 26000,Goods,2017,124346.0
Michigan,MI, 26000,Durable goods,2017,41598.1
Michigan,MI, 26000,Motor vehicles and parts,2017,13616.8
Michigan,MI, 26000,Furnishings and durable household equipment,2017,9281.3
Michigan,MI, 26000,Recreational goods and vehicles,2017,10682.1
Michigan,MI, 26000,Other durable goods,2017,8017.9
Michigan,MI, 26000,Nondurable goods,2017,82747.9
Michigan,MI, 26000,Food and beverages purchased for off-premises consumption,2017,30057.4
Michigan,MI, 26000,Clothing and footwear,2017,9754.8
Michigan,MI, 26000,Gasoline and other energy goods,2017,9762.3
Michigan,MI, 26000,Other nondurable goods,2017,33173.4
Michigan,MI, 26000,Services,2017,266322.7
Michigan,MI, 26000,Household consumption expenditures (for services),2017,244817.0
Michigan,MI, 26000,Housing and utilities,2017,66396.4
Michigan,MI, 26000,Health care,2017,67371.7
Michigan,MI, 26000,Transportation services,2017,18256.7
Michigan,MI, 26000,Recreation services,2017,17612.3
Michigan,MI, 26000,Food services and accommodations,2017,23363.9
Michigan,MI, 26000,Financial services and insurance,2017,26370.6
Michigan,MI, 26000,Other services,2017,25445.5
Michigan,MI, 26000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2017,21505.7
Michigan,MI, 26000,Gross output of nonprofit institutions,2017,56970.0
Michigan,MI, 26000,Less: Receipts from sales of goods and services by nonprofit institutions,2017,35464.3
Michigan,MI, 26000,Personal consumption expenditures,2018,405618.8
Michigan,MI, 26000,Goods,2018,129408.4
Michigan,MI, 26000,Durable goods,2018,43201.9
Michigan,MI, 26000,Motor vehicles and parts,2018,14060.8
Michigan,MI, 26000,Furnishings and durable household equipment,2018,9569.5
Michigan,MI, 26000,Recreational goods and vehicles,2018,11193.4
Michigan,MI, 26000,Other durable goods,2018,8378.2
Michigan,MI, 26000,Nondurable goods,2018,86206.5
Michigan,MI, 26000,Food and beverages purchased for off-premises consumption,2018,30558.8
Michigan,MI, 26000,Clothing and footwear,2018,10004.4
Michigan,MI, 26000,Gasoline and other energy goods,2018,11182.5
Michigan,MI, 26000,Other nondurable goods,2018,34460.8
Michigan,MI, 26000,Services,2018,276210.4
Michigan,MI, 26000,Household consumption expenditures (for services),2018,253772.6
Michigan,MI, 26000,Housing and utilities,2018,68798.3
Michigan,MI, 26000,Health care,2018,69638.4
Michigan,MI, 26000,Transportation services,2018,19235.5
Michigan,MI, 26000,Recreation services,2018,18115.1
Michigan,MI, 26000,Food services and accommodations,2018,24404.8
Michigan,MI, 26000,Financial services and insurance,2018,26768.4
Michigan,MI, 26000,Other services,2018,26812.1
Michigan,MI, 26000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2018,22437.9
Michigan,MI, 26000,Gross output of nonprofit institutions,2018,59404.0
Michigan,MI, 26000,Less: Receipts from sales of goods and services by nonprofit institutions,2018,36966.2
Michigan,MI, 26000,Personal consumption expenditures,2019,417614.8
Michigan,MI, 26000,Goods,2019,133020.1
Michigan,MI, 26000,Durable goods,2019,44480.9
Michigan,MI, 26000,Motor vehicles and parts,2019,13886.1
Michigan,MI, 26000,Furnishings and durable household equipment,2019,9863.5
Michigan,MI, 26000,Recreational goods and vehicles,2019,12127.7
Michigan,MI, 26000,Other durable goods,2019,8603.6
Michigan,MI, 26000,Nondurable goods,2019,88539.2
Michigan,MI, 26000,Food and beverages purchased for off-premises consumption,2019,31143.5
Michigan,MI, 26000,Clothing and footwear,2019,10154.5
Michigan,MI, 26000,Gasoline and other energy goods,2019,10728.0
Michigan,MI, 26000,Other nondurable goods,2019,36513.2
Michigan,MI, 26000,Services,2019,284594.7
Michigan,MI, 26000,Household consumption expenditures (for services),2019,261955.1
Michigan,MI, 26000,Housing and utilities,2019,71448.8
Michigan,MI, 26000,Health care,2019,71935.9
Michigan,MI, 26000,Transportation services,2019,19748.9
Michigan,MI, 26000,Recreation services,2019,18366.5
Michigan,MI, 26000,Food services and accommodations,2019,24791.8
Michigan,MI, 26000,Financial services and insurance,2019,27909.6
Michigan,MI, 26000,Other services,2019,27753.6
Michigan,MI, 26000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),2019,22639.5
Michigan,MI, 26000,Gross output of nonprofit institutions,2019,61256.5
Michigan,MI, 26000,Less: Receipts from sales of goods and services by nonprofit institutions,2019,38617.0
Minnesota,MN, 27000,Personal consumption expenditures,1997,108022.3
Minnesota,MN, 27000,Goods,1997,38154.3
Minnesota,MN, 27000,Durable goods,1997,15119.7
Minnesota,MN, 27000,Motor vehicles and parts,1997,5961.2
Minnesota,MN, 27000,Furnishings and durable household equipment,1997,3044.0
Minnesota,MN, 27000,Recreational goods and vehicles,1997,3601.2
Minnesota,MN, 27000,Other durable goods,1997,2513.3
Minnesota,MN, 27000,Nondurable goods,1997,23034.6
Minnesota,MN, 27000,Food and beverages purchased for off-premises consumption,1997,8687.9
Minnesota,MN, 27000,Clothing and footwear,1997,4355.7
Minnesota,MN, 27000,Gasoline and other energy goods,1997,3164.9
Minnesota,MN, 27000,Other nondurable goods,1997,6826.0
Minnesota,MN, 27000,Services,1997,69868.0
Minnesota,MN, 27000,Household consumption expenditures (for services),1997,66872.9
Minnesota,MN, 27000,Housing and utilities,1997,17344.8
Minnesota,MN, 27000,Health care,1997,16688.7
Minnesota,MN, 27000,Transportation services,1997,4927.4
Minnesota,MN, 27000,Recreation services,1997,5495.7
Minnesota,MN, 27000,Food services and accommodations,1997,5913.1
Minnesota,MN, 27000,Financial services and insurance,1997,7592.0
Minnesota,MN, 27000,Other services,1997,8911.3
Minnesota,MN, 27000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1997,2995.0
Minnesota,MN, 27000,Gross output of nonprofit institutions,1997,11898.0
Minnesota,MN, 27000,Less: Receipts from sales of goods and services by nonprofit institutions,1997,8903.0
Minnesota,MN, 27000,Personal consumption expenditures,1998,114388.5
Minnesota,MN, 27000,Goods,1998,40243.2
Minnesota,MN, 27000,Durable goods,1998,16421.4
Minnesota,MN, 27000,Motor vehicles and parts,1998,6419.3
Minnesota,MN, 27000,Furnishings and durable household equipment,1998,3312.0
Minnesota,MN, 27000,Recreational goods and vehicles,1998,3951.5
Minnesota,MN, 27000,Other durable goods,1998,2738.5
Minnesota,MN, 27000,Nondurable goods,1998,23821.9
Minnesota,MN, 27000,Food and beverages purchased for off-premises consumption,1998,8986.0
Minnesota,MN, 27000,Clothing and footwear,1998,4508.5
Minnesota,MN, 27000,Gasoline and other energy goods,1998,2922.3
Minnesota,MN, 27000,Other nondurable goods,1998,7405.1
Minnesota,MN, 27000,Services,1998,74145.3
Minnesota,MN, 27000,Household consumption expenditures (for services),1998,71054.2
Minnesota,MN, 27000,Housing and utilities,1998,18232.9
Minnesota,MN, 27000,Health care,1998,17457.7
Minnesota,MN, 27000,Transportation services,1998,5033.6
Minnesota,MN, 27000,Recreation services,1998,5889.1
Minnesota,MN, 27000,Food services and accommodations,1998,6274.6
Minnesota,MN, 27000,Financial services and insurance,1998,8587.2
Minnesota,MN, 27000,Other services,1998,9579.2
Minnesota,MN, 27000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1998,3091.1
Minnesota,MN, 27000,Gross output of nonprofit institutions,1998,11904.0
Minnesota,MN, 27000,Less: Receipts from sales of goods and services by nonprofit institutions,1998,8813.0
Minnesota,MN, 27000,Personal consumption expenditures,1999,124136.1
Minnesota,MN, 27000,Goods,1999,43808.3
Minnesota,MN, 27000,Durable goods,1999,18020.7
Minnesota,MN, 27000,Motor vehicles and parts,1999,6889.2
Minnesota,MN, 27000,Furnishings and durable household equipment,1999,3731.6
Minnesota,MN, 27000,Recreational goods and vehicles,1999,4428.1
Minnesota,MN, 27000,Other durable goods,1999,2971.7
Minnesota,MN, 27000,Nondurable goods,1999,25787.6
Minnesota,MN, 27000,Food and beverages purchased for off-premises consumption,1999,9615.9
Minnesota,MN, 27000,Clothing and footwear,1999,4685.0
Minnesota,MN, 27000,Gasoline and other energy goods,1999,3294.8
Minnesota,MN, 27000,Other nondurable goods,1999,8192.0
Minnesota,MN, 27000,Services,1999,80327.8
Minnesota,MN, 27000,Household consumption expenditures (for services),1999,76369.8
Minnesota,MN, 27000,Housing and utilities,1999,19370.3
Minnesota,MN, 27000,Health care,1999,18650.8
Minnesota,MN, 27000,Transportation services,1999,5479.5
Minnesota,MN, 27000,Recreation services,1999,6084.1
Minnesota,MN, 27000,Food services and accommodations,1999,6768.2
Minnesota,MN, 27000,Financial services and insurance,1999,9641.6
Minnesota,MN, 27000,Other services,1999,10375.2
Minnesota,MN, 27000,Final consumption expenditures of nonprofit institutions serving households (NPISHs),1999,3958.0
Minnesota,MN, 27000,Gross output of nonprofit institutions,1999,13849.0
Minnesota,MN, 27000,Less: Receipts from sales of goods and services by nonprofit institutions,1999,9891.0
Minnesota,MN, 27000,Personal consumption expenditures,2000,135427.8
Minnesota,MN, 27000,Goods,2000,48151.1
Minnesota,MN, 27000,Durable goods,2000,19508.6
Minnesota,MN, 27000,Motor vehicles and parts,2000,6975.7
